0.34738,-0.83229,0.005348,-0.398,0.28996,0.60478,0.33822,-1.1717,-1.42,-1.6889,-0.70809,0.10165,-0.44382,-0.23841,1.0743,1.6134,1.0054,-0.45735,-0.029873,-0.1388,-0.092057,0.26242,0.27192,0.45662,-0.67249,0.13145,0.85735,0.74939,0.20733,0.12295,0.20949,-0.47116,0.37098,-0.030134,-0.069316,-2.9756,0
-0.49678,1.1987,-1.0422,0.34404,0.68456,0.16031,0.27075,0.28769,1.6806,-0.5304,-0.11897,-1.616,0.47575,-0.52443,0.17833,0.44529,0.47086,-0.31686,0.45372,-0.48856,0.032928,0.05734,0.37336,0.086656,0.16595,0.24968,0.65458,0.87246,-1.3795,-0.19589,-0.28804,-0.24431,0.73922,0.79299,0.95152,-0.76311,0
0.86251,0.48094,0.23437,0.72089,0.69899,1.6672,0.77795,0.66239,-0.15581,-0.21188,-0.46011,-1.5622,-1.5712,0.098409,0.20368,1.1791,0.24308,-0.094171,0.037205,-0.043668,-0.97636,0.1404,-0.23193,-0.30233,-0.72579,-1.0619,-0.045931,1.2616,-0.11396,0.23783,-0.11722,-0.18989,-0.8285,-0.84865,-1.5954,-1.0296,0
0.1486,-1.262,-0.28081,-0.24182,-0.5241,-0.44938,-0.22548,-1.42,-1.0787,-0.91276,-0.41195,0.80483,0.57372,-1.4009,-2.9671,-1.6438,-1.4513,-1.0662,0.016401,-0.25982,-0.92808,0.93214,0.43136,0.10831,1.4755,1.691,0.83822,-1.32,-1.223,0.12338,-0.30022,-0.85994,0.27527,0.52626,0.10864,-1.6596,0
-0.34874,-0.2318,-0.88476,-1.0154,-1.2192,-1.2113,-0.74404,-0.72785,-0.28092,-0.43179,0.71979,-0.017506,-0.63907,0.32659,-0.34695,-0.36462,-0.57463,-0.70773,0.53966,-0.40522,-0.3732,0.43398,-0.4647,1.4538,-0.36088,0.088494,0.016589,-1.6033,-0.34162,0.81188,0.55202,-0.49403,0.91674,-0.42174,0.33257,-0.47195,0
-2.4324,-0.22793,-0.76587,1.0228,1.0412,0.58991,-0.75116,0.3412,0.52407,0.17366,-0.31483,-0.74968,0.057419,0.15048,0.69762,0.27358,0.10324,0.59651,0.12683,0.59595,0.74511,0.25576,1.1368,0.038531,1.3357,-1.1967,-0.028791,0.19171,0.50145,0.054615,-1.162,0.12008,-0.13788,0.22973,-0.40947,-0.17133,0
-0.30238,0.66955,-1.3426,-0.46867,-0.29717,-0.3624,-0.26816,0.89709,0.17192,0.19941,-1.701,-2.5182,-1.1328,-0.20604,0.12537,0.67111,0.1619,-0.70214,0.17181,0.40175,-0.53074,-0.71083,-0.12871,0.093277,0.042811,-0.8747,-0.18138,0.20764,0.55203,0.64049,0.31909,0.11934,-2.0801,0.28312,0.24955,0.23525,0
-0.39953,-0.45532,0.89912,-0.2075,-0.96322,-0.67313,1.4112,-1.8008,-0.46209,-0.20645,-0.65361,-0.92061,0.49878,0.75253,1.2388,1.7912,0.30777,-0.73616,0.13993,0.80225,0.9284,0.53144,0.034849,1.4915,0.78009,0.07879,-0.60523,0.84328,-0.38684,-1.3408,-0.81973,-0.76509,-2.0037,-1.7178,-1.1113,-1.5519,0
1.6777,0.32148,0.51674,-1.8934,-2.1686,2.3847,0.35616,-3.6359,0.012838,-0.21005,-0.64983,1.8516,0.27472,-0.84713,-0.96733,-0.098687,-0.83577,0.04682,1.118,-0.22491,0.084279,-1.2045,-1.3646,0.6985,-0.77741,2.5729,1.1576,-3.3109,-2.1685,-0.45649,1.1674,1.4098,0.49131,-1.2105,-1.3156,-0.54403,1
-1.0151,-0.21867,-0.39356,1.0362,1.1858,0.61248,-0.62115,0.37752,0.64358,0.22723,-0.20103,-0.70032,0.15492,0.204,0.77687,0.28627,0.11774,0.56835,-0.002953,-0.000587,-0.000831,0.002958,0.003189,0.000921,-0.002048,0.000182,0.000965,-0.000198,-0.001298,-0.002369,-0.000511,-0.000256,0.001488,0.000665,0.000233,0.00131,0
0.37264,-0.24755,0.38559,0.62016,0.36072,0.16731,1.1046,-0.75412,0.10189,-0.51104,-0.78805,1.4998,0.2802,-0.18085,-0.70162,-1.1099,0.59203,1.196,0.26074,1.1885,0.60959,1.7611,1.2511,0.85045,1.2366,0.49783,0.008684,1.1008,1.1244,0.3607,-0.39338,0.96347,1.191,0.40205,0.82002,0.23933,0
1.0083,0.23738,-0.40428,-0.86065,-0.44802,-0.22175,0.47299,-1.4772,-1.4552,-1.0342,-1.3655,0.52019,-0.24894,0.54523,-1.097,-1.2046,-0.50356,-0.33473,0.012164,0.53155,0.80075,-1.1409,-1.0171,-0.23189,2.3216,0.14897,-1.2705,-1.9076,0.086208,-0.14975,0.34429,-0.026353,-0.091345,0.66952,0.48458,0.59431,1
-1.0151,-0.21867,-0.39356,1.0362,1.1858,0.61248,-0.62115,0.37752,0.64358,0.22723,-0.20103,-0.70032,0.15492,0.204,0.77687,0.28627,0.11774,0.56835,-0.002953,-0.000587,-0.000831,0.002958,0.003189,0.000921,-0.002048,0.000182,0.000965,-0.000198,-0.001298,-0.002369,-0.000511,-0.000256,0.001488,0.000665,0.000233,0.00131,0
1.3547,0.015748,0.82515,0.99625,0.83554,0.17433,1.2085,-0.30051,-0.50877,-0.95394,1.2219,1.115,-0.6684,-0.15973,-0.67228,-0.96272,0.058847,-0.54407,-0.24906,-0.25006,-0.035614,-0.22097,0.37982,0.097829,-0.23325,-0.21154,-0.35391,-0.97125,-0.74988,-0.26946,0.87483,1.06,0.70337,-0.66086,0.16941,0.098931,0
0.40982,-0.18813,-0.69184,-1.2616,-0.39208,-0.28362,-0.031801,0.019541,-0.66796,-0.54313,0.23601,0.42393,-0.25204,0.29382,-1.8207,-1.0686,-0.69544,-0.41931,-0.17307,0.36143,0.63269,-0.35382,-0.33063,-0.3405,0.12197,-0.91839,-0.48261,0.7669,0.2571,-0.38716,-0.008876,-1.0802,-0.38602,0.050646,-1.1392,-0.039765,0
-0.069608,2.2901,0.087461,-0.43959,-0.78968,-1.7605,0.26322,-0.40282,0.6897,-0.33538,0.34331,2.4029,0.32993,-0.62146,0.55307,0.3318,-0.97892,1.3463,-0.44263,0.9843,-0.83155,0.41901,-2.3199,-1.2715,0.40463,0.17619,1.6666,-0.63145,-1.0066,1.1572,0.23777,0.83262,0.54423,1.1607,-0.17259,-3.147,1
2.3113,0.32334,-1.1827,-0.44684,1.2259,3.2016,3.5289,-0.74886,-0.16841,2.3867,0.8129,0.19338,-0.44318,-1.5853,0.98651,3.6742,0.92976,-1.2095,0.64187,-2.3233,-0.96891,0.48473,-1.1177,0.084788,0.49969,-0.68009,0.02149,1.5159,0.47137,-0.53061,0.99837,2.6083,1.7613,1.0793,-0.46201,-2.3034,1
-1.0151,-0.21867,-0.39356,1.0362,1.1858,0.61248,-0.62115,0.37752,0.64358,0.22723,-0.20103,-0.70032,0.15492,0.204,0.77687,0.28627,0.11774,0.56835,-0.002953,-0.000587,-0.000831,0.002958,0.003189,0.000921,-0.002048,0.000182,0.000965,-0.000198,-0.001298,-0.002369,-0.000511,-0.000256,0.001488,0.000665,0.000233,0.00131,0
-0.14612,1.1824,0.16282,1.2048,1.0929,1.4446,1.0255,0.59011,0.36257,-0.054596,0.23256,-0.061144,-0.79625,-0.299,1.7833,-0.099898,-0.95112,0.25636,0.2511,0.3205,0.21493,0.14692,-0.34775,0.53628,-0.064046,-0.31386,0.015101,0.44726,-0.37971,-0.72401,-0.21723,0.455,-0.1798,0.1969,0.72051,-0.54599,0
-0.41143,-0.31728,-0.074531,-0.026428,0.40981,-0.87524,0.19599,-0.22286,0.85567,0.38215,-0.45753,1.8091,0.3047,1.3412,1.5866,-0.51931,-1.3078,-0.51214,0.26016,0.10433,0.085906,0.41044,0.76485,1.1439,1.0402,0.51308,0.27134,-0.31559,-0.73808,-1.8322,-0.88618,-1.2224,0.91224,0.42655,0.022974,0.33664,0
0.6979,0.19605,1.553,1.4881,0.64102,1.7042,3.2025,2.8526,1.1673,-0.64833,0.43637,2.1307,2.196,0.51244,-0.609,-0.7693,-0.79748,-0.013885,-2.6896,-2.2659,0.051499,-1.1283,-0.17169,1.2786,1.7794,1.3267,1.0798,-0.94436,0.013039,1.4871,-0.50705,-0.29843,1.2967,1.5021,1.5046,-1.9287,1
1.3746,0.63936,-2.6664,-2.0713,-0.77434,0.59416,-2.1006,-0.71218,-1.9377,1.1636,0.36858,0.85702,-1.2646,0.16568,0.26537,-1.8941,-2.7304,-3.094,-1.5351,1.544,0.98514,0.32072,1.9664,-2.1937,1.5142,-0.79179,-0.39323,-1.923,-1.306,0.17757,0.72596,-1.1722,-2.1984,-0.18396,2.6377,2.7839,1
1.2746,0.8025,1.2763,-0.020146,-0.97323,-1.931,-1.9451,0.23955,0.092479,2.7049,0.24701,-1.1866,1.0906,-1.4247,-1.0677,0.026857,0.51327,0.7197,-0.52411,1.8208,1.3319,1.852,1.0935,1.3778,-0.094364,-0.13334,0.22344,-0.94948,0.38183,1.3181,-2.4132,-0.186,-0.32998,-1.4785,0.038668,1.0051,1
0.89784,-1.6977,-0.10291,-0.94618,-0.72667,-0.73663,1.5923,0.88124,1.0189,-1.5253,-3.4974,-0.86649,-1.6201,-0.26447,-0.6036,2.0437,0.96993,-1.5126,0.31754,1.2454,-0.17221,0.74167,0.88,0.56822,-1.1461,0.46195,0.79134,2.1919,1.7859,1.0817,1.5097,0.35411,1.4489,0.21562,0.53277,1.2953,1
-0.42822,1.0168,2.0549,0.73457,0.51485,-0.57867,1.5199,-1.0782,-0.74783,-0.63192,0.27405,0.61918,-0.71399,1.8513,1.2461,-1.2175,-0.51291,-0.32536,-0.24478,0.14153,0.82635,0.36107,-1.9057,-2.2078,-0.78249,-1.6285,-1.167,-0.35901,0.88393,-1.1483,1.0366,-0.7678,-0.86043,-1.1731,-0.31658,0.80821,1
-1.9593,-0.41988,0.045789,-0.8421,0.36725,-1.7689,-1.2274,2.1772,0.034027,-0.10649,0.13811,0.62944,0.47649,0.29575,-1.3794,-0.097326,0.7012,-0.31094,-4.5203,-0.37363,0.93979,-1.8878,1.182,-1.4979,1.6245,1.9634,-0.87506,-1.4461,-1.2643,0.9362,-0.91078,-2.3486,-1.5894,0.59163,-0.37497,-0.91282,1
-0.40028,0.96126,0.32121,1.6863,1.7366,0.84246,0.22661,1.2893,0.88512,0.69124,1.526,0.015495,0.097191,0.63518,0.087211,-1.2723,-0.62598,-1.1663,-0.036058,-0.22306,-0.63176,-0.49764,-0.55732,0.37978,0.050395,-0.20987,-0.33222,0.23578,0.22198,0.18183,-0.038791,0.99817,0.7524,0.15682,0.13573,-0.19552,0
0.24062,-1.4191,-2.6631,-2.1988,-1.1397,0.21457,-0.87999,-0.65927,-1.2381,-2.7457,-0.44813,0.60353,0.1871,1.7709,3.0353,3.4312,4.8655,3.0744,1.6386,2.7289,-1.5105,-1.0846,2.2971,3.0848,-0.54802,-2.0705,-0.47507,1.0255,0.27709,0.30122,-2.9887,-0.56963,-0.61389,-1.777,0.11961,-1.3313,1
0.69556,2.2901,1.4696,2.2466,1.7757,1.5711,-0.053335,0.97387,1.4762,1.0682,1.4674,0.5626,1.269,0.26515,0.27779,0.027333,-0.1656,0.62408,-0.36571,-0.023921,-0.45576,-0.033993,-0.41896,-1.2265,-0.67594,-0.73195,-0.93738,-0.59568,-0.8294,0.044412,0.94567,1.3893,1.565,0.33791,-0.11502,0.39738,0
-0.077765,0.69966,0.95729,0.71551,-0.47933,-2.4918,0.16015,-0.078706,-1.1151,0.79642,0.48787,-0.83449,-0.1278,0.010302,-0.5385,-0.20346,1.4806,-0.48083,4.07,0.74392,3.3911,2.7026,-1.7739,-0.69634,-0.50213,-0.37292,-1.5625,2.8238,2.4419,-0.086424,0.30241,1.0446,-3.6229,-0.63084,-0.49807,-1.8265,1
-0.25254,0.37952,-0.37222,0.44108,0.68534,-0.20307,-2.0758,-0.41718,1.4957,1.801,1.067,0.44716,1.5659,0.14382,0.25161,-0.93622,1.0968,0.50821,-0.61421,-0.20848,-1.0149,-0.83698,0.87877,0.32146,0.31557,-1.0059,-0.11887,-0.44752,-0.21272,-0.18072,-0.4773,-0.94478,-0.35924,0.23888,0.67892,0.70289,0
-0.97722,0.47966,-0.32478,-0.43578,0.12137,-0.19235,0.78215,1.2196,0.21314,1.005,0.084907,-0.12964,0.10911,1.2023,0.39993,-0.43974,-0.67411,-0.31632,-0.73153,0.246,0.79327,0.46996,0.13564,0.57281,-0.32506,0.61486,1.2744,0.93237,-0.33663,-0.012898,-0.48169,0.040553,-1.0291,-1.4155,0.69965,0.072755,0
-0.11428,-0.7491,-0.10038,-0.093709,-0.20336,-0.35235,2.5652,1.4137,-0.025904,-2.3797,0.14796,1.2124,0.018495,1.1513,0.054407,0.38009,3.4537,2.2997,0.49029,-1.9022,-0.72781,-2.358,0.54945,0.4904,-0.73933,0.20187,-2.604,-2.0579,1.0845,0.95049,-0.87405,-0.23097,-1.4635,-1.0236,0.13291,-0.86047,1
1.4009,1.0461,0.6788,-0.38129,-0.1342,-0.49445,-1.9111,-1.5047,-1.3842,0.46834,-0.6435,-0.77931,1.29,-0.47404,-0.14672,0.094079,-1.9229,-2.2799,0.40014,-0.66018,1.295,-0.90476,-1.1175,-1.3832,-1.855,-1.3209,-1.8224,-1.2366,-1.0572,-1.0705,0.63431,-2.9954,-2.5974,-1.5974,-1.3415,-2.6674,1
0.30272,1.9982,0.87064,1.4707,1.021,1.4817,0.79376,0.49445,-0.12704,1.4999,0.42935,0.78292,0.73102,0.62807,0.37796,-1.2781,-0.77749,0.44937,-0.15634,-0.2078,0.34023,-0.25533,-0.78791,0.026813,-0.72604,-0.3527,-1.4373,-0.11037,0.44955,-0.73289,-0.46012,1.351,-0.40798,0.016051,1.0092,-0.41271,0
-0.48604,1.332,0.53023,1.8435,1.4808,1.1066,-0.11198,1.0375,2.1623,2.0275,1.2418,0.80379,1.2066,1.1594,1.2705,0.23154,1.0794,1.2753,-0.12498,0.31258,0.83483,-1.4871,-1.1791,-0.46064,0.43286,-0.94082,-0.12389,0.28136,0.76238,2.0456,2.238,1.0874,0.20119,-0.18026,0.19564,0.10531,0
-0.93871,-0.29577,-0.55313,-1.0286,-0.44551,-0.003705,1.1438,0.048306,0.09347,0.59021,1.0699,0.20355,-0.94457,0.77958,-0.82272,-0.69823,-0.97221,-0.61039,1.2039,1.3254,0.52021,0.78714,-0.2593,0.3364,0.20927,-0.28651,-0.93225,-1.2089,-1.7421,-0.17991,-0.64472,-1.0312,-0.90691,0.010681,-0.20762,0.085185,0
-0.009453,-0.65677,-0.3815,0.12574,-0.16208,0.86503,0.71016,1.624,-0.10632,0.17778,1.2002,-0.64005,-1.3663,0.56822,-0.36734,1.2754,1.8797,1.1012,-0.12606,-0.40301,0.11309,-0.25749,-0.22106,-0.61035,-0.20147,-0.85716,-0.55132,1.1865,0.31549,0.087164,-0.06809,-1.0737,-0.55185,1.5464,0.43131,0.41684,0
0.36209,1.3107,1.797,-0.82588,-0.46001,-1.3518,-1.3272,-2.916,-1.6377,-1.2039,0.082343,1.0844,-1.6545,-0.69756,0.48914,0.54514,1.4623,-1.3356,0.70421,-1.6134,0.67951,0.12839,-1.5866,0.35393,-1.6897,-0.76413,-0.29439,-1.5114,2.1979,1.1389,0.97187,-0.45591,0.22904,-0.32605,-1.9327,-0.2592,1
0.08687,-0.62579,-1.3987,-1.2516,-0.54276,-1.7549,-0.21073,0.45572,-1.0927,-0.47609,0.27643,-1.5436,-0.5904,-0.8658,0.53244,-1.0396,0.000975,-0.75784,2.3108,-1.4388,-3.0629,0.58522,-1.0241,-2.6199,-0.76993,1.9048,-1.5598,-1.243,1.3893,-0.50992,-2.1738,0.74985,1.0675,0.12865,0.76217,-0.85593,1
-0.2702,0.012289,-1.02,0.27053,-0.47136,0.20703,0.64811,-0.14707,-0.97607,-0.87437,-1.0053,-0.96394,0.71838,0.16987,-1.4742,-0.55082,-1.6559,-1.4876,0.11668,0.18301,-0.17655,-0.25643,-0.1132,0.27769,0.19379,0.22623,-1.1577,-0.9409,-0.60767,-0.81738,0.11978,0.81756,1.3676,1.1176,0.60489,0.96359,0
1.4321,-0.079516,-0.46597,-1.0614,0.004484,2.5331,-0.14439,-0.77501,-0.70299,-1.3019,-0.49997,0.59946,-1.3183,-0.18552,0.2157,-1.3858,-0.30147,-0.51218,0.46749,-0.72998,0.37935,0.20862,0.83919,0.069737,-0.88415,0.46024,1.5644,0.87045,-1.281,1.5992,0.31488,1.3544,0.20193,-1.6026,1.2089,0.64758,1
0.89254,-0.83728,-0.95882,-1.7784,0.48329,1.0135,-2.5275,-2.2156,0.915,-2.3679,0.67188,0.24889,-3.617,-0.91781,-0.44248,-1.3277,-0.66692,-1.751,0.13563,1.1104,2.7249,2.0636,-2.6804,-1.7193,-1.26,-2.3281,-1.6034,2.2156,1.1286,-0.78275,1.1099,-0.51963,-2.6272,-1.35,-0.58257,-1.2397,1
-2.033,2.0496,-1.3468,1.3563,0.006418,0.48696,1.5083,0.045314,0.33246,0.66859,0.43209,-0.094537,-0.57987,-1.1088,0.14425,1.4789,0.72889,0.8255,-0.20005,-0.4525,-2.4701,-1.2649,-1.4992,0.18909,-1.0352,-1.504,0.12247,2.2107,-0.2325,-1.2512,0.052029,2.4014,1.5212,0.046002,-1.7924,-1.3491,1
-2.4973,-0.40775,-0.095391,0.62567,0.20968,-0.090351,-1.1931,0.72104,2.3198,-0.36999,-0.098088,-1.3515,-0.87603,-0.062219,0.39363,-0.25396,0.63717,0.24886,-0.14213,0.10965,0.009566,-0.38184,0.5193,-0.36104,0.25275,0.8842,0.23816,-0.79466,-0.43997,-0.51276,-0.44558,-0.87552,-2.4224,-0.54886,-0.25515,-0.016705,0
0.52191,1.1883,3.9272,-1.4737,-1.2678,-1.6845,-0.43183,-3.1975,-0.78667,0.59903,-2.1123,-2.0078,1.057,-0.92109,-0.71267,0.48146,-1.8052,-0.99767,0.93216,-0.068186,-2.2639,0.25834,-0.15288,-1.2041,-1.5891,-1.0344,-0.67781,1.349,-1.7222,0.45854,-1.4593,0.19661,-3.8578,-2.2523,-5.1737,-2.9193,1
0.95572,0.54297,2.5394,-1.2123,-1.7936,-1.2801,0.13866,-1.591,-1.5123,1.3566,0.18049,-1.0634,-0.37157,-1.2531,-1.0404,-1.268,-2.0315,0.57381,2.838,-0.30461,3.6848,-3.2938,-3.878,-2.7232,2.7558,-1.0005,-2.4951,1.0034,0.63397,-0.22604,0.66543,-2.8137,-2.949,-1.2355,-1.7421,-0.70114,1
-0.32153,0.026156,1.704,0.035299,-2.0869,-1.6232,-2.0949,-0.38568,-0.6033,-0.061844,1.0994,0.16201,-0.46153,-0.86473,-0.67922,-1.6728,-2.7062,-1.2936,3.0609,-1.1017,3.8548,-1.2798,-6.2033,-1.1283,-0.045803,-0.70219,0.040966,-0.065494,0.32868,2.5219,-1.5768,-2.2584,-1.0638,-1.3026,-1.0662,-2.0772,1
-0.43185,-1.1511,-1.2519,-1.0682,0.20159,0.31645,-0.19023,-1.4833,-0.11144,-0.036377,1.2649,0.3715,-0.88949,1.1324,-1.1347,-0.48459,0.83664,-0.352,0.32803,0.66641,0.36051,0.079039,0.76374,0.51667,0.83489,0.68299,1.3671,0.33902,1.0369,1.2939,0.042362,0.14047,0.77955,0.61613,-1.0728,-0.24582,1
1.9482,1.6469,0.97562,1.1835,1.1645,1.2653,1.667,0.73501,-0.55903,0.078397,0.30821,1.591,1.4811,1.1246,-0.086471,0.28073,1.9156,0.083311,-0.46213,0.2418,0.081994,0.26045,0.96197,1.3067,-0.3765,0.61095,-0.083365,-0.8791,-0.16529,-0.89467,0.049995,0.13012,1.0274,0.38112,-0.31212,0.17075,0
-1.4157,-0.94483,0.036765,0.57332,1.3163,0.19374,-0.58963,-0.26583,0.25053,-1.2315,-1.6157,-0.49672,0.25012,-0.50376,-0.58172,1.1338,-0.49505,0.51571,0.19823,1.2204,0.56594,1.2628,1.1039,0.49327,0.083912,-0.15161,0.44949,0.85499,-0.31185,-0.1356,0.39219,1.2427,-0.63346,-0.16666,-0.039878,-0.58239,0
1.3736,-0.79377,-1.202,0.30434,-1.0984,-1.8481,0.74146,1.3077,-2.2819,-1.9691,-0.13365,0.040923,-0.18978,-1.5118,-1.2867,-1.0219,-1.5686,-1.4703,-0.26851,-1.7691,2.2077,2.9101,-0.32189,-1.5579,-0.028504,0.46885,-1.1339,0.98344,3.4269,0.20035,-0.21175,0.6805,-1.5643,-2.1779,-0.30498,-1.0426,1
-0.062703,1.1033,-1.2536,-0.33764,0.49341,-0.63316,0.22537,-0.50245,0.90501,0.68204,0.32183,-0.84589,0.048263,-1.3524,0.66897,1.6211,2.3008,2.3629,0.22487,0.68593,0.60178,0.13024,0.33698,-0.22626,-0.67327,0.10615,0.41379,-0.13954,-0.27658,-0.32401,-0.22367,-1.0724,-1.8366,-1.1673,-0.4372,0.28732,0
-0.64861,0.21427,-0.54703,-0.97754,-1.1096,-0.79754,-0.59828,-0.1787,-0.084818,-0.67713,-0.16896,-0.46234,-0.21055,-0.21428,-1.0751,0.85,0.88769,-1.119,1.0733,0.83655,0.43402,-3.0171,-3.0374,-0.69761,-0.054957,-0.81241,-1.5133,-1.0778,-0.46134,1.0483,-0.13982,-0.47005,-1.7847,-0.688,0.66253,-0.8127,0
