-1.01465,-0.21863,-0.39355,1.03613,1.18555,0.61230,-0.62109,0.37744,0.64355,0.22717,-0.20105,-0.70020,0.15491,0.20398,0.77686,0.28638,0.11774,0.56836,-0.00295,-0.00059,-0.00083,0.00296,0.00319,0.00092,-0.00205,0.00018,0.00097,-0.00020,-0.00130,-0.00237,-0.00051,-0.00026,0.00149,0.00066,0.00023,0.00131
-1.01465,-0.21863,-0.39355,1.03613,1.18555,0.61230,-0.62109,0.37744,0.64355,0.22717,-0.20105,-0.70020,0.15491,0.20398,0.77686,0.28638,0.11774,0.56836,-0.00295,-0.00059,-0.00083,0.00296,0.00319,0.00092,-0.00205,0.00018,0.00097,-0.00020,-0.00130,-0.00237,-0.00051,-0.00026,0.00149,0.00066,0.00023,0.00131
2.07031,-1.37695,-1.10938,-1.87598,-0.43994,1.95703,0.00652,-0.44727,1.74609,-0.93848,-1.44922,-1.14746,-2.53125,0.22070,0.38818,-0.33252,-1.14941,-1.18945,0.13428,-4.36328,1.21582,0.19983,0.57568,0.25464,1.67969,1.94531,0.68457,-1.77930,-3.38672,1.20215,1.15137,0.78857,-2.02539,-2.38086,0.94922,0.77930
0.26807,0.90625,1.42285,0.41943,-0.29736,-1.30469,-0.13123,-1.91992,-1.40137,-0.59375,-1.76562,-1.85938,0.26489,1.88770,0.15295,-0.07294,-0.06787,0.73242,-0.10791,0.14246,-0.45703,0.33691,0.94238,1.07520,0.43774,0.38330,-0.04230,-0.85938,-0.37012,0.05597,-0.09180,-1.62305,-0.87988,0.43921,-0.61475,-0.05740
-1.01465,-0.21863,-0.39355,1.03613,1.18555,0.61230,-0.62109,0.37744,0.64355,0.22717,-0.20105,-0.70020,0.15491,0.20398,0.77686,0.28638,0.11774,0.56836,-0.00295,-0.00059,-0.00083,0.00296,0.00319,0.00092,-0.00205,0.00018,0.00097,-0.00020,-0.00130,-0.00237,-0.00051,-0.00026,0.00149,0.00066,0.00023,0.00131
0.12695,1.74023,-0.17664,-0.62744,-0.27417,-0.46167,-0.63867,-0.66699,-0.30322,0.18652,-0.16406,-0.28223,-0.31396,1.91504,1.14551,-0.28345,0.67725,0.43628,0.01901,0.06506,-0.13660,-0.18042,-0.47949,-0.21826,0.61182,0.18823,0.28271,-0.18225,0.54932,0.86279,-0.00616,-0.44116,-0.62305,-0.25391,1.07617,0.24146
-0.95752,0.10400,-1.46875,-0.85010,-0.08899,0.40234,-0.43872,0.49707,-0.14331,0.60303,0.52148,0.21741,0.53906,0.33545,0.25317,0.23315,-0.84229,-0.01878,-0.13281,0.02757,0.32764,-0.27051,-0.42529,-0.02809,-0.78174,-0.06250,0.25220,-0.19775,-0.68701,-0.47803,-0.93066,0.22815,0.23010,0.25244,-0.38916,0.35815
-0.07404,-0.54053,0.67676,-0.72607,-0.01688,-0.19836,-0.56299,0.17029,0.42725,0.39575,2.18164,0.75977,-0.16809,-0.62646,-2.12695,-0.30664,0.26147,-0.37183,-1.70410,0.02739,-0.40601,-1.10742,0.99219,1.62695,0.31885,0.87549,2.33789,0.25220,0.55518,1.26074,0.54102,0.48267,0.57666,0.80176,-0.14294,-0.79443
-0.08484,0.18750,0.19031,-0.32104,0.33130,0.59277,0.27612,0.15527,1.42383,0.65479,0.39502,2.04688,0.77881,1.93262,0.63037,-0.41992,0.58447,-0.86719,-0.09717,-0.36450,-0.58105,-0.37109,-0.63916,-0.27148,0.48706,-0.42188,-0.29102,0.60693,1.00293,0.70996,-0.03970,1.09961,0.48950,-1.16699,-0.02486,0.62695
0.97168,0.10944,-1.66602,-2.18555,-0.92969,-0.81445,-1.69043,1.59082,0.03610,-1.45801,0.25342,-0.74902,-1.15918,-0.45508,-0.15784,0.04810,-0.63281,-1.41895,-0.47925,-1.15527,2.36914,-0.39355,-1.59473,0.31885,1.15820,-0.44263,-0.53955,1.17773,-0.93604,1.08789,0.86475,-0.24231,1.21973,-1.93066,-1.15527,-1.47070
-0.54834,0.99023,-0.10736,0.63770,0.62744,0.68457,0.11047,-1.10352,-0.88379,-0.66309,-1.08008,-2.02148,0.37036,0.76025,-0.40088,-1.63184,0.29980,0.35522,-0.02895,-0.30762,-0.15234,-0.09308,-0.63477,-0.31104,-0.65771,-0.79443,-0.17480,0.46069,0.20618,0.33496,-0.22791,-0.02071,-1.09863,-1.31152,-0.38110,-1.02441
0.89648,1.44629,4.01172,0.39868,-1.34082,-0.61768,1.54004,-1.39746,-0.49805,2.38477,-0.67139,-2.55078,-0.28052,-1.84375,0.06036,-0.75830,0.56836,4.02734,-2.02734,3.86523,-1.95215,1.13184,1.96680,1.32617,3.30859,-0.41016,-1.23730,-2.84961,0.04169,1.03223,0.91309,2.73047,1.74805,1.54199,-2.33203,-5.12109
-1.01465,-0.21863,-0.39355,1.03613,1.18555,0.61230,-0.62109,0.37744,0.64355,0.22717,-0.20105,-0.70020,0.15491,0.20398,0.77686,0.28638,0.11774,0.56836,-0.00295,-0.00059,-0.00083,0.00296,0.00319,0.00092,-0.00205,0.00018,0.00097,-0.00020,-0.00130,-0.00237,-0.00051,-0.00026,0.00149,0.00066,0.00023,0.00131
