-0.66602,0.39014,-1.86816,-0.23608,0.21143,0.09485,-0.95947,0.19165,0.11993,0.86865,1.85742,1.71875,1.87012,0.12335,-0.21338,0.08417,-0.54834,-1.00293,0.02084,-0.00935,0.05295,-0.18127,0.10687,0.62012,-0.07684,0.50879,0.43018,-0.20532,-0.29492,-1.38086,-0.29077,-0.68213,0.75781,0.07166,1.08984,0.49487
-0.24878,1.00098,0.29175,1.56641,1.82227,2.14258,0.56104,1.46582,1.09082,0.34326,-0.11700,-0.50244,1.00781,0.42114,0.57861,0.00975,0.29199,0.20203,0.19250,0.31494,-0.27979,-0.50049,-0.20166,-0.16162,0.24707,-0.07178,-0.53760,0.19458,1.16895,1.20410,1.17773,0.01033,-0.23218,0.50391,-0.55029,-0.61523
0.68115,1.77344,1.29980,2.19531,1.76270,1.85449,0.71387,1.40234,1.34570,1.12988,0.27246,-0.58154,0.39233,0.12079,0.31030,0.11609,0.60010,1.65039,-0.70312,0.11615,-0.18079,-0.04153,0.13037,-0.89355,0.03720,-0.16638,-1.25000,-1.20605,0.69141,0.61279,0.56201,1.38965,-0.07086,-0.81250,-0.42334,1.66602
-0.63281,1.42285,1.41895,-0.88525,1.07715,-0.71729,0.65918,1.77832,0.27222,2.50586,2.17383,1.61426,0.10944,-0.23035,-0.34570,0.63867,0.93604,-0.05035,-2.87891,2.11719,0.85693,0.42700,1.39453,-0.62842,0.16077,2.03516,-0.41113,1.04883,0.05917,0.62354,-1.60938,-1.97363,-1.42090,1.41309,-0.81592,1.89551
-0.85254,-0.32910,-1.12402,0.38403,0.80029,0.58398,-1.31934,0.77051,1.51855,0.85938,-0.39453,0.30786,0.81445,0.82275,1.38965,0.85742,1.72168,1.19336,-0.09320,-0.25879,0.00579,0.38501,-0.33643,-0.06744,0.57910,1.34766,-0.22485,-0.83984,0.97705,0.28784,0.97461,-0.86035,1.46582,1.03125,-0.37378,0.19482
-1.07422,-0.43774,-0.10712,-0.30957,0.24390,0.41382,0.59033,-0.08112,0.14648,-0.09271,1.26270,-0.63379,0.89551,0.83740,-1.49023,1.01465,-0.25757,0.67627,0.85205,0.97510,0.07544,-0.04272,0.09888,-1.12988,-0.85938,-0.03882,-0.36890,0.15454,-0.92285,-0.00686,-1.12793,-1.64062,1.14062,-1.00488,0.37793,1.55762
-0.36133,-0.45654,0.65674,-0.21533,0.81787,-0.31201,0.30566,-0.36328,-0.54932,0.45410,0.80908,-0.11340,-1.43359,-0.39551,-1.39062,-0.96777,0.81006,1.16699,-0.21875,-0.31738,0.42871,-0.21594,0.64014,1.00781,-0.53516,0.35278,-0.06241,0.68701,-0.12500,0.48633,-0.58301,-0.37207,-0.58154,-0.52100,0.41211,1.39941
1.14648,1.40137,0.13428,0.27466,-0.01918,-0.25244,0.50977,0.96387,1.04102,1.77148,0.29028,-0.29077,0.04108,-0.05252,-0.65820,0.00476,1.13867,1.52344,-0.76758,-0.22559,-0.61914,0.56738,-0.59766,-1.63867,0.52588,1.65820,-0.13599,-0.43262,0.95264,0.21545,-1.15527,-2.00781,-1.93652,0.07977,1.56348,1.66797
-1.16602,-0.74609,-0.04507,-0.54932,-0.66553,-0.43750,1.47363,-0.01472,0.93408,-0.00134,1.84863,2.76367,0.32837,1.51074,-0.74268,-0.83301,1.41211,1.04883,0.15173,0.44385,-0.07727,-0.63184,-0.84424,0.18457,-0.21301,-0.31323,-1.10938,-0.56543,-0.78955,0.12927,-0.53857,0.28516,0.44873,-0.25220,-0.58447,-0.71924
-0.82666,0.31665,-0.45190,-0.51123,-1.63184,-1.13281,-0.49023,-0.78223,-1.11816,-0.64355,-0.34302,0.17224,0.07397,-0.11890,-0.52979,-0.60352,-1.55664,-0.93311,-0.49219,0.15576,0.70654,-0.50146,-0.23328,-0.28247,-0.89795,-1.27734,-0.74316,-0.41772,0.08887,-0.97412,-1.16016,0.30127,0.38208,-0.10504,0.57129,0.12732
