-0.16211,1.04492,-0.09106,-0.10913,-0.06854,0.59277,0.31396,-0.60156,-0.38745,-0.01712,-1.20996,-1.22461,-0.25854,0.07928,-0.56250,0.04968,1.92969,0.45947,1.08301,1.33105,0.45288,1.05176,0.59570,-1.97168,-1.81152,-0.67480,-1.10742,-1.48730,-0.41187,0.16663,-0.37817,-1.19727,-0.79932,-0.79883,-1.15332,0.57715
1.25293,0.57178,0.74219,-0.68018,-0.83154,-0.85059,-0.37598,-1.67969,-0.21399,2.92383,-3.28906,-0.02335,-0.84375,-0.03754,1.37793,-1.67188,0.77832,-0.41870,-1.18750,0.10931,-1.81738,0.30518,0.26099,-0.03075,1.13672,0.95215,-0.14661,-0.91406,2.87109,2.50977,1.32324,-0.97754,-1.68457,2.79688,-0.29639,-1.11523
0.98584,-0.29932,-3.03320,-1.99805,-0.49902,-1.24023,1.23730,-1.84570,0.30225,-1.24023,0.83057,1.13672,-1.26855,-0.89453,0.50293,-0.16272,-0.21497,1.12109,0.02866,0.67578,2.27734,1.43457,-0.04785,-1.70898,1.05371,1.74805,-2.32031,2.47461,2.07422,-1.92969,3.23633,1.85547,-0.08374,-0.69971,-2.09375,-1.35449
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
-1.54785,-0.91846,-0.13843,-0.44238,0.33203,0.22278,0.82373,-0.31689,0.42505,0.51416,1.24609,-1.43945,0.76367,0.99023,-0.67334,2.12695,-0.37451,-0.17896,0.42822,0.29150,-0.14319,-0.16919,-0.22778,-0.34619,-0.28809,0.22021,0.14331,0.69775,0.59277,0.02930,-1.38184,-1.73047,-0.79102,-1.38867,-0.72998,0.44653
0.96680,0.93604,-0.05267,-0.92725,-0.76807,-1.75879,-0.98682,0.44458,0.02162,0.28320,0.49121,1.10449,0.37573,-0.01003,-0.22668,-0.80859,-2.35938,-1.66211,1.34082,0.38452,-0.97607,0.43042,-0.00784,-0.14795,0.18787,-0.70898,-1.12793,-1.08203,-1.10156,2.46094,1.55469,1.33887,-1.17383,-1.91699,-2.05469,-3.91016
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
-0.45410,0.65283,-0.56445,-0.69092,-0.75781,-0.19409,-1.22461,-0.71729,0.71289,1.44727,0.66895,0.10986,0.70264,0.04623,1.04785,1.13379,-0.46484,-0.78467,0.12347,0.46118,1.33105,0.72754,-0.32690,-0.85254,-0.19836,0.18872,1.67285,0.94922,1.44531,2.13086,1.83984,1.32812,0.80762,-1.56250,-1.19238,-0.82959
-1.27441,0.12177,-0.73926,-0.61865,-0.83057,-1.13965,-0.15051,-0.48730,-1.20020,0.43652,-0.26392,-0.61621,-1.47559,-0.63477,-1.03027,-1.42285,0.62988,-0.09198,-0.23120,-0.41748,-0.07208,0.00434,0.09955,-1.02148,-0.44604,0.57471,0.99023,1.16406,1.20605,0.55762,-0.09113,0.56885,0.72168,0.21130,0.82373,0.43091
1.37109,0.23633,-1.00879,-1.19727,-1.22266,0.19861,-0.18164,0.16699,-0.85498,-1.56641,-0.03806,-1.18555,-1.59473,1.22168,1.33203,-0.76660,1.83398,1.57227,-0.42310,-0.97461,1.92676,0.61182,0.17603,-1.83691,0.13965,2.25000,-0.28271,-0.67432,-2.49414,-0.31689,2.90625,0.73730,-0.32031,-1.70996,-0.21460,0.86963
0.66016,0.35327,0.36646,0.69336,0.93555,0.83838,0.87988,0.04071,-0.89307,-0.60596,0.45361,1.11426,-0.33325,1.01660,0.36304,-0.38428,-0.18091,-1.17480,-0.90186,-0.78320,-0.50830,-0.50098,-0.31055,-0.42480,-0.58301,-0.35303,-0.30933,-1.02930,-0.17383,0.19202,0.87744,1.17676,0.64209,0.53711,-0.38135,-0.15918
-0.66455,0.86279,0.26196,1.65234,1.62793,1.17871,-0.00045,1.57617,1.33594,0.44824,-0.35718,-0.91064,0.10559,-0.03589,0.58887,0.12177,-0.49023,0.34766,0.04312,-0.09210,-0.39111,-0.32690,-0.51660,0.00962,0.91748,1.15332,0.64648,0.66553,0.81787,-0.91895,-0.78076,0.90283,0.92627,-0.04453,-0.13257,0.13049
1.29102,0.16724,-0.66650,0.04138,-1.20605,-0.34326,-0.37744,-0.06335,0.41455,0.25586,-0.18262,2.03125,1.05371,-2.30664,0.00940,0.57422,-1.34473,0.50781,-0.06192,-0.75830,1.42383,0.41943,-1.94238,0.28662,2.14258,0.09540,-0.82666,0.16748,0.90527,1.05762,-3.03516,-0.16150,1.57520,-1.07910,-0.38477,2.31641
-0.21167,-0.19958,-0.53955,-2.56836,-0.99463,-1.72852,-0.22668,0.24048,-1.20605,-1.75098,-1.93262,-1.16797,0.73389,1.84473,5.09766,3.50000,3.79883,2.44727,-0.87256,1.44336,0.64355,2.33398,3.58398,0.76514,-1.25293,-0.41382,1.31934,0.30078,-1.23438,-2.68945,0.51855,-2.96875,-3.55078,1.07715,-0.36890,1.54980
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,0.38672,-0.11841,-0.40405,-1.98145,-1.95703,-0.91455,0.86572,-0.84229,-0.81201,-0.51074,0.29297,1.38281,-0.58740,-0.39697,-0.25220,0.73682,-0.61426,-0.97656
-0.32642,-2.54492,-0.37769,0.34155,0.05597,-0.75586,-3.66992,-2.64062,-0.24683,-1.66504,-1.53125,1.38184,-0.39819,-0.93799,-0.65625,0.56934,0.38525,-1.11035,-0.46948,1.11328,0.22803,0.82031,-0.51221,-0.64502,0.56299,-1.32227,-0.23889,1.19922,0.11292,1.13184,1.21191,1.23145,1.54980,0.96973,-0.75293,-0.31616
0.24646,0.60693,0.38794,1.09180,0.18555,-1.17871,0.41284,0.36206,-0.37524,-0.51416,1.01758,-0.16882,-0.89990,-0.77832,0.02405,1.69629,0.16187,-0.35156,-1.06055,-1.49219,2.56445,-1.03906,-0.53320,1.04980,2.04883,1.57617,-1.43359,0.81885,-1.02344,-0.92236,0.58643,-1.16113,1.61523,-0.00589,-0.23462,1.66211
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
2.01953,2.33984,1.14648,1.37695,1.30762,2.28516,1.88477,1.18066,0.64893,0.95068,1.29297,0.11841,-0.03265,0.52246,0.50049,1.02832,0.59277,0.52979,0.12402,0.01508,-0.34546,-0.48584,-0.45581,-0.47217,-0.25342,0.14502,0.53125,0.73779,0.25122,-0.55176,-1.01270,-0.69580,0.10797,0.89258,1.19238,0.70752
-0.24243,0.92383,0.23340,1.59180,1.29199,0.76221,-0.66406,1.58691,2.38086,0.59619,-0.02646,0.40356,1.03711,0.42627,0.78662,0.56641,-1.14355,0.59082,0.12659,-0.20789,-1.12598,-0.75342,0.03726,0.13037,0.46191,-0.33472,-1.09570,-0.78320,0.44141,-0.04739,1.39941,0.45410,-0.28857,-1.26953,-0.22754,1.29199
-0.25830,0.31982,0.87207,1.67578,0.77686,1.13086,0.54102,0.03955,0.65918,0.61133,0.75732,-0.66455,0.00719,0.04190,0.67871,0.97070,1.45215,0.62354,-0.00267,-0.23889,-0.22766,0.00536,0.40747,0.28418,-0.18201,-0.08972,1.00879,0.62012,0.82031,0.43750,0.95459,0.30396,0.03918,-0.84131,0.65918,0.71777
-1.07812,0.88672,1.10645,1.61523,1.22559,1.17383,-0.36328,1.19141,1.49023,1.07227,0.51807,0.10748,1.70508,1.89258,2.48438,1.67578,0.78027,0.30396,-0.04108,0.93555,-0.05646,0.46143,0.82959,0.48242,0.10779,0.08209,0.69189,-0.32886,-0.28271,0.56592,-0.13733,0.58398,0.09308,0.58154,0.78760,0.68555
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
0.17859,-0.60205,-1.11523,-0.18030,-0.39233,-1.00879,0.67578,-0.05334,-0.92627,0.85107,1.31055,-0.03958,-0.23315,-1.79883,-1.19141,-0.84717,-0.06183,-0.63184,0.26172,0.55469,0.79688,0.69629,0.71631,1.05273,0.41577,0.15369,-0.16943,0.45215,1.77734,0.07080,0.65186,0.95020,-0.31470,1.02832,1.25293,0.33813
-0.16687,-0.35962,-1.62305,-1.00098,-0.45850,-0.14929,0.03302,-0.67383,-1.41309,-1.49121,-0.03128,1.08105,1.01660,0.05368,-0.80469,0.44434,0.63916,-0.44385,-0.49194,0.76904,0.59766,-0.11810,-0.44458,-0.98633,-0.47241,-0.13672,0.08008,-0.05704,-0.16248,0.06598,0.86963,1.40820,0.87451,-0.32642,-1.67773,-1.03418
1.20703,0.40259,1.33203,0.39062,0.10901,-1.47559,-0.60547,1.32910,1.19727,0.78760,1.66895,1.33594,0.43481,0.08905,-0.53076,0.40747,0.04709,-0.23657,-1.24512,0.10260,0.37939,0.04340,1.44629,0.69678,-0.17383,1.86035,0.84863,0.48633,0.69434,1.08594,1.08008,-0.44409,-0.69189,-0.40039,-1.10352,-1.29004
0.39136,1.62500,0.45312,0.85645,1.24121,0.56836,0.69922,-0.11389,1.51855,0.41650,0.80713,-0.34961,1.60840,0.95459,1.90430,1.06445,0.35229,-0.19104,-0.80078,-0.24829,-1.09473,-0.57031,0.01112,-0.35669,-0.69189,-1.08105,-1.09082,-0.30957,-0.19470,-0.73975,-0.64258,-0.20532,0.85156,1.26270,0.41187,-0.39551
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
-0.16248,-0.12708,0.05923,-1.24805,-0.03339,-0.09033,0.52100,-0.02910,-0.89600,-0.57275,-1.33008,-1.98242,-0.81396,-0.06223,-1.13086,-0.18494,-0.79883,0.61670,-0.53760,0.78320,-0.28442,0.26562,0.33008,-0.12891,-0.29883,-0.39014,1.03809,1.23730,-0.26074,-0.06378,0.24646,0.46802,0.81250,-0.08466,0.10083,0.20557
0.47437,-2.10547,0.06720,-1.97559,-0.38843,-1.10352,0.88525,1.12109,0.15540,1.76562,-0.65625,-0.14917,-1.81543,2.20508,-1.33887,-1.95801,1.55664,0.50000,0.35474,-0.88721,0.88525,1.57910,-0.87988,-1.03906,-1.44336,0.84033,0.12793,-0.54785,-0.55029,-0.17603,0.89648,-0.86084,0.19946,-1.32227,-1.03027,2.90039
1.11133,-0.55273,2.75781,0.78125,-0.03876,-1.50391,-2.74219,-0.22778,0.88428,1.44336,-1.05371,0.23279,-0.45410,-1.63281,1.71777,-0.13086,-1.56641,0.53613,0.49585,-1.66211,0.02620,0.84326,-1.59277,0.52490,-0.12988,-1.08496,0.38940,0.36768,-0.33765,-1.40137,-0.62988,0.55176,0.34595,1.04980,-0.43701,-0.18079
-0.01733,-2.16016,0.19006,-0.65771,-0.61377,-0.26929,0.30518,0.11859,-0.23120,0.09204,-0.62256,0.15662,-0.36743,0.21436,-1.86914,-0.38892,-0.45508,-1.29590,0.33936,0.31885,-0.32617,-0.77441,-0.20886,0.96777,0.45850,-0.12732,-0.01442,-0.67432,0.00430,-0.80615,-0.37842,1.19336,0.59961,-0.66553,-3.00586,-2.16211
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
0.88574,0.69531,0.97461,0.92041,0.46411,-3.37891,-3.01172,0.11578,-1.55469,0.49316,-0.36768,0.60840,-0.05820,-2.26562,-0.91748,-2.23242,-2.45117,-3.07227,-0.50830,0.18604,1.25977,-0.98389,0.17456,-0.12634,-0.75586,-0.86572,-0.57031,1.34473,2.04883,-0.62500,-0.46924,0.91895,-0.48193,-1.33789,-1.10547,0.18433
0.11847,-0.83545,-0.47119,-1.21680,-0.75635,-0.67236,-0.76172,-0.48755,-0.37769,-0.31055,-0.11914,1.13770,0.86914,-0.30640,-0.67383,-1.43359,0.51270,1.26270,-0.53662,0.38062,0.80273,0.09607,1.34277,-1.05176,0.14966,0.47754,0.48706,0.49951,0.17188,0.79980,0.74121,0.30859,0.13208,1.37793,-0.66699,-0.36230
-0.27417,1.32129,0.48999,0.81250,0.40356,0.87500,0.52295,1.34082,0.02831,0.48877,0.18860,-0.73926,0.26807,-0.32202,-0.06143,0.58496,0.62793,1.54590,0.04294,0.00714,0.31470,0.39087,0.98145,0.85254,-0.08569,0.47974,0.24878,0.34619,0.05194,-0.42554,1.26172,0.71729,-1.09863,-0.99512,0.33594,1.74707
-0.96924,-0.16150,-0.30054,0.88281,0.69385,0.73535,-0.74365,0.52979,-0.09650,-0.70605,0.06219,-0.66016,1.71875,0.83447,0.57568,-0.85938,-0.28711,0.90381,-0.22009,-0.56250,-0.36694,-0.83301,-0.47192,-0.46704,-0.86719,-0.16187,-0.77490,-1.30078,-0.74805,1.27734,1.37207,0.46362,0.28882,-0.31592,0.36597,0.07672
-0.95654,0.20654,-0.72852,0.02289,0.07239,0.34570,-0.60645,0.13879,-0.27271,0.23401,0.77490,-0.67188,0.28784,0.30737,-0.18909,-0.78369,-0.34790,0.19604,0.02504,0.30029,0.10938,0.12451,0.29639,1.01465,0.54785,1.06934,0.12830,-0.53271,-0.70361,-0.49707,-1.19043,-0.28125,0.81787,2.08398,0.68604,0.45630
-0.33032,0.54102,0.10638,1.61035,1.49707,1.28418,-0.19482,1.09961,1.40430,1.11914,0.94482,0.54639,1.71582,1.99902,2.38477,1.96094,1.36035,1.44434,-0.27441,0.21118,-0.14734,0.07532,0.18433,0.26685,-0.25195,-0.50781,-0.19885,0.13281,0.16370,-0.18115,-0.26807,0.17627,-0.73486,0.27686,-0.21265,0.67822
1.29688,-0.07910,0.61084,0.39673,0.75684,0.17078,1.55859,-0.27026,-0.06927,0.26953,0.45752,0.96777,-0.19946,-0.83447,-0.06064,-0.02733,0.51074,-0.56201,0.36206,0.49756,0.91650,0.66016,0.58154,0.64111,-0.13416,-0.59863,0.01886,1.29004,1.14062,0.80420,-0.40161,-0.15857,-0.10101,0.09497,1.06348,0.32373
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
0.35889,1.98535,1.09375,0.89355,0.17883,-0.94580,-0.81152,-0.38843,0.08368,0.25854,0.26245,-0.70508,0.05423,-0.44067,-0.61328,-1.85547,0.75000,-0.74121,-3.08984,1.35742,-0.64404,0.35400,2.07812,2.36133,3.39062,0.18726,0.89697,-0.31909,-0.37573,-0.00147,-0.49316,-1.67285,-1.55566,2.58008,-0.53369,-3.31055
-0.98779,-0.19702,-0.35107,1.07520,1.20215,0.64111,-0.60840,0.33984,0.63623,0.23096,-0.19360,-0.75293,0.12817,0.18628,0.75195,0.32983,0.12732,0.60303,-0.03217,0.08545,0.00065,0.02596,0.03723,0.04132,0.02289,0.05585,0.04742,0.03381,0.01112,-0.04724,0.00328,0.04022,0.02264,0.07269,0.04779,0.02704
-0.80811,-0.65137,-0.51318,-0.77197,-0.36279,0.05240,0.07245,0.12140,-1.08203,0.32275,-0.77148,-0.32129,1.39453,0.02763,0.06323,2.83984,1.35449,1.36816,3.07422,0.58594,-1.18164,0.49438,-3.28516,-3.29883,-1.10449,-0.47266,-0.78564,-2.43555,-0.23474,-0.88916,-1.62305,-0.82422,0.32471,-1.02344,-2.49023,-0.66846
0.33569,1.06055,2.18945,0.25806,-0.19458,0.11639,0.74219,-1.84375,0.05798,0.95605,-0.89502,-0.47925,1.11426,-0.36743,-0.02409,1.63184,0.75098,-0.82861,0.11102,-0.36548,-0.87939,0.15222,1.14941,0.52148,1.65430,1.91992,0.55029,-1.04688,-0.49805,-0.92041,-0.73926,-0.18225,-1.58203,-0.80273,0.91064,0.31128
